region,date,clicked,ignored,opened,reported,sent,open_rate,click_rate,report_rate,false_positive_rate,phishrisk_index,campaign_size
LATAM,2025-10-02,12,29,56,8,86,0.6511627906976745,0.21428571428571427,0.6666666666666666,0.5918367346938775,0.11785714285714285,86
LATAM,2025-10-03,11,21,62,5,85,0.7294117647058823,0.1774193548387097,0.45454545454545453,0.5675675675675675,0.09758064516129034,85
LATAM,2025-10-04,7,31,50,3,87,0.5747126436781609,0.14,0.42857142857142855,0.7560975609756098,0.07700000000000001,87
LATAM,2025-10-05,6,36,43,5,77,0.5584415584415584,0.13953488372093023,0.8333333333333334,0.7659574468085106,0.07674418604651163,77
LATAM,2025-10-06,7,31,56,3,88,0.6363636363636364,0.125,0.42857142857142855,0.7560975609756098,0.06875,88
LATAM,2025-10-07,13,35,70,7,107,0.6542056074766355,0.18571428571428572,0.5384615384615384,0.6363636363636364,0.10214285714285716,107
LATAM,2025-10-08,10,29,49,6,80,0.6125,0.20408163265306123,0.6,0.6444444444444445,0.11224489795918369,80
LATAM,2025-10-09,9,37,54,9,93,0.5806451612903226,0.16666666666666666,1.0,0.6727272727272727,0.09166666666666667,93
LATAM,2025-10-10,15,36,63,9,104,0.6057692307692307,0.23809523809523808,0.6,0.6,0.13095238095238096,104
LATAM,2025-10-11,10,39,58,8,102,0.5686274509803921,0.1724137931034483,0.8,0.6842105263157895,0.09482758620689656,102
LATAM,2025-10-12,17,34,63,7,98,0.6428571428571429,0.2698412698412698,0.4117647058823529,0.5862068965517241,0.1484126984126984,98
LATAM,2025-10-13,6,36,43,11,87,0.4942528735632184,0.13953488372093023,1.8333333333333333,0.6792452830188679,0.07674418604651163,87
LATAM,2025-10-14,11,43,60,4,98,0.6122448979591837,0.18333333333333332,0.36363636363636365,0.7413793103448276,0.10083333333333333,98
LATAM,2025-10-15,5,37,38,2,77,0.4935064935064935,0.13157894736842105,0.4,0.8409090909090909,0.07236842105263158,77
LATAM,2025-10-16,12,29,56,2,91,0.6153846153846154,0.21428571428571427,0.16666666666666666,0.6744186046511628,0.17785714285714285,91
LATAM,2025-10-17,17,27,46,5,67,0.6865671641791045,0.3695652173913043,0.29411764705882354,0.5510204081632653,0.20590792838874677,67
LATAM,2025-10-18,10,32,50,5,87,0.5747126436781609,0.2,0.5,0.6808510638297872,0.11000000000000001,87
LATAM,2025-10-19,7,38,50,4,89,0.5617977528089888,0.14,0.5714285714285714,0.7755102040816326,0.07700000000000001,89
LATAM,2025-10-20,13,28,65,6,96,0.6770833333333334,0.2,0.46153846153846156,0.5957446808510638,0.11000000000000001,96
LATAM,2025-10-21,10,29,56,4,88,0.6363636363636364,0.17857142857142858,0.4,0.6744186046511628,0.09821428571428573,88
LATAM,2025-10-22,4,39,43,5,81,0.5308641975308642,0.09302325581395349,1.25,0.8125,0.051162790697674425,81
LATAM,2025-10-23,12,44,44,5,89,0.4943820224719101,0.2727272727272727,0.4166666666666667,0.7213114754098361,0.15,89
LATAM,2025-10-24,8,30,53,4,83,0.6385542168674698,0.1509433962264151,0.5,0.7142857142857143,0.08301886792452831,83
LATAM,2025-10-25,13,32,48,2,82,0.5853658536585366,0.2708333333333333,0.15384615384615385,0.6808510638297872,0.2147275641025641,82
LATAM,2025-10-26,14,40,51,5,95,0.5368421052631579,0.27450980392156865,0.35714285714285715,0.6779661016949152,0.15098039215686276,95
LATAM,2025-10-27,9,34,48,3,78,0.6153846153846154,0.1875,0.3333333333333333,0.7391304347826086,0.10312500000000001,78
LATAM,2025-10-28,8,41,43,7,89,0.48314606741573035,0.18604651162790697,0.875,0.7321428571428571,0.10232558139534885,89
LATAM,2025-10-29,15,29,57,7,83,0.6867469879518072,0.2631578947368421,0.4666666666666667,0.5686274509803921,0.14473684210526316,83
LATAM,2025-10-30,8,33,49,2,86,0.5697674418604651,0.16326530612244897,0.25,0.7674418604651163,0.11229591836734693,86
LATAM,2025-10-31,14,40,51,5,93,0.5483870967741935,0.27450980392156865,0.35714285714285715,0.6779661016949152,0.15098039215686276,93
LATAM,2025-11-01,13,17,57,4,77,0.7402597402597403,0.22807017543859648,0.3076923076923077,0.5,0.12543859649122807,77
LATAM,2025-11-02,15,32,62,6,96,0.6458333333333334,0.24193548387096775,0.4,0.6037735849056604,0.13306451612903228,96
LATAM,2025-11-03,13,31,65,3,94,0.6914893617021277,0.2,0.23076923076923078,0.6595744680851063,0.14115384615384616,94
LATAM,2025-11-04,7,33,56,3,93,0.6021505376344086,0.125,0.42857142857142855,0.7674418604651163,0.06875,93
LATAM,2025-11-05,8,43,50,8,97,0.5154639175257731,0.16,1.0,0.7288135593220338,0.08800000000000001,97
LATAM,2025-11-06,9,41,58,5,96,0.6041666666666666,0.15517241379310345,0.5555555555555556,0.7454545454545455,0.0853448275862069,96
LATAM,2025-11-07,9,38,59,6,100,0.59,0.15254237288135594,0.6666666666666666,0.7169811320754716,0.08389830508474577,100
LATAM,2025-11-08,10,36,56,3,94,0.5957446808510638,0.17857142857142858,0.3,0.7346938775510204,0.09821428571428573,94
LATAM,2025-11-09,7,26,59,2,87,0.6781609195402298,0.11864406779661017,0.2857142857142857,0.7428571428571429,0.07168280871670704,87
LATAM,2025-11-10,9,30,53,3,78,0.6794871794871795,0.16981132075471697,0.3333333333333333,0.7142857142857143,0.09339622641509435,78
LATAM,2025-11-11,9,38,42,8,87,0.4827586206896552,0.21428571428571427,0.8888888888888888,0.6909090909090909,0.11785714285714285,87
LATAM,2025-11-12,2,6,16,2,16,1.0,0.125,1.0,0.6,0.06875,16
